	log_likelihood
25706	268.98892
25707	171.36087
25708	268.5574
25709	235.64507
25710	271.2312
25711	221.43098
25712	270.2189
25713	236.1771
25714	297.59628
25715	309.95218
25716	302.81488
25717	259.4297
25718	262.8855
25719	271.25348
25720	275.1545
25721	285.5107
25722	279.86066
25723	321.29123
25724	263.81122
25725	263.4167
25726	303.09628
25727	193.80399
25728	229.64803
25729	296.75464
25730	260.2501
25731	255.30576
25732	175.75865
25733	276.7988
25734	213.46407
25735	261.48676
25736	273.7458
25737	303.92926
25738	318.65485
25739	228.78528
25740	207.92017
25741	257.79956
25742	282.97968
25743	263.43964
25744	228.30432
25745	279.45703
25746	240.6204
25747	239.69539
25748	279.8749
25749	277.26276
25750	301.96875
25751	290.50275
25752	281.01706
25753	277.7819
25754	229.44336
25755	248.44487
25756	307.7823
25757	291.52988
25758	285.5412
25759	306.74036
25760	264.41284
25761	322.1145
25762	287.19162
25763	303.21777
25764	183.99297
25765	287.19748
25766	270.73868
25767	274.11728
25768	188.44472
25769	280.6668
25770	301.6963
25771	297.40118
25772	258.03595
25773	284.8817
25774	306.1966
25775	258.0835
25776	294.59784
25777	272.18793
25778	254.48642
25779	206.50749
25780	222.32991
25781	311.98126
25782	235.2887
25783	257.12366
25784	285.88373
25785	263.34634
25786	263.51474
25787	220.2732
25788	26.15654
25789	275.75336
25790	316.94305
25791	254.2686
25792	320.01047
25793	280.81763
25794	286.62677
25795	267.59995
25796	303.4982
25797	333.29645
25798	278.0047
25799	269.86035
25800	265.45892
25801	215.61682
25802	262.04428
25803	169.74748
25804	277.2154
25805	229.02328
25806	220.47702
25807	256.82376
25808	305.80777
25809	296.1081
25810	286.12164
25811	260.05197
25812	268.19388
25813	319.8479
25814	217.64424
25815	265.04376
25816	208.28035
25817	298.64127
25818	227.31155
25819	286.1263
25820	230.20634
25821	282.7873
25822	205.57462
25823	195.15666
25824	275.2108
25825	240.74472
25826	234.15356
25827	275.04462
25828	279.14096
25829	270.3404
25830	-290.7851
25831	306.35742
25832	252.8252
25833	301.89096
25834	280.8195
25835	166.22836
25836	309.81793
25837	215.63066
25838	273.69196
25839	293.79495
25840	265.23123
25841	256.4413
25842	244.23718
25843	278.4773
25844	309.5417
25845	264.721
25846	321.66556
25847	231.88542
25848	312.19467
25849	317.36655
25850	306.219
25851	289.37717
25852	238.014
25853	266.76157
25854	284.9071
25855	284.42487
25856	230.44849
25857	298.58334
25858	225.03862
25859	274.5996
25860	288.28574
25861	290.73914
25862	279.07965
25863	265.81396
25864	246.98027
25865	265.45175
25866	280.59805
25867	305.21347
25868	268.0826
25869	311.77896
25870	251.70845
25871	296.40863
25872	269.36243
25873	264.97168
25874	289.97192
25875	305.5345
25876	266.2752
25877	275.0604
25878	236.3157
25879	303.6787
25880	302.04803
25881	250.14871
25882	298.89667
25883	206.77168
25884	281.31155
25885	245.028
25886	251.423
25887	282.941
25888	243.92134
25889	279.0252
25890	267.55237
25891	246.6847
25892	206.86453
25893	285.88254
25894	326.80722
25895	219.76282
25896	259.77267
25897	228.91792
25898	309.95343
25899	211.10454
25900	274.69852
25901	239.07593
25902	306.5335
25903	287.34323
25904	250.34456
25905	264.83414
25906	241.81099
25907	272.23883
25908	309.7093
25909	218.27129
25910	250.36646
25911	244.72421
25912	303.06903
25913	283.0978
25914	292.15048
25915	277.05112
25916	255.91704
25917	287.20358
25918	255.1403
25919	175.9471
25920	280.16458
25921	294.1939
25922	204.86917
25923	232.57556
25924	256.23657
25925	279.1739
25926	308.38037
25927	219.86935
25928	316.46655
25929	227.79361
25930	261.489
25931	287.93872
25932	291.1015
25933	302.33096
25934	291.68823
25935	282.9633
25936	274.08847
25937	190.94917
25938	268.5417
25939	218.44221
25940	267.42584
25941	194.11252
25942	276.41962
25943	263.6482
25944	188.99184
25945	338.13593
25946	298.8038
25947	271.5888
25948	270.52484
25949	198.01245
25950	272.95673
25951	272.70377
25952	313.44336
25953	258.75894
25954	217.58955
25955	280.35498
25956	306.77914
25957	218.80566
25958	255.74158
25959	273.5905
25960	266.57504
25961	278.1052
25962	286.96133
25963	168.91235
25964	262.28824
25965	277.3252
25966	286.16782
25967	305.40854
25968	280.29532
25969	292.25876
25970	309.56363
25971	279.52264
25972	253.40718
25973	309.8488
25974	215.69275
25975	242.26599
25976	269.2166
25977	315.20755
25978	283.8034
25979	292.457
25980	186.72318
25981	270.7098
25982	243.49947
25983	281.13193
25984	214.71545
25985	247.53862
25986	287.17267
25987	257.50238
25988	299.70038
25989	255.87846
25990	236.0394
25991	304.801
25992	265.33844
25993	304.5375
25994	238.12064
25995	307.95816
25996	280.04263
25997	249.81535
25998	273.1939
25999	230.30215
26000	307.67465
26001	233.1044
26002	170.08768
26003	278.55902
26004	274.7904
26005	326.46085
26006	230.6497
26007	280.54868
26008	285.1815
26009	218.2067
26010	272.50415
26011	181.43108
26012	267.73334
26013	298.8188
26014	281.48828
26015	237.02335
26016	310.49017
26017	282.33023
26018	292.95514
26019	285.44327
26020	266.1034
26021	306.3535
26022	283.27808
26023	284.57803
26024	304.51117
26025	186.31448
26026	285.55234
26027	286.57364
26028	247.86296
26029	259.03336
26030	277.48767
26031	215.10056
26032	286.03687
26033	239.37854
26034	257.11816
26035	311.4323
26036	275.6159
26037	264.29153
26038	265.73547
26039	281.96426
26040	279.03046
26041	279.77792
26042	246.70215
26043	230.32019
26044	254.23051
26045	303.3142
26046	294.77255
26047	294.40826
26048	251.69131
26049	285.10947
26050	263.19867
26051	277.15057
26052	321.64935
26053	231.99992
26054	289.61688
26055	276.25568
26056	236.14412
26057	298.43607
26058	270.54742
26059	298.0396
26060	265.15408
26061	279.38834
26062	209.84824
26063	286.02277
26064	231.3807
26065	214.16199
26066	211.45203
26067	254.04013
26068	278.44806
26069	300.02386
26070	244.66504
26071	236.51436
26072	288.35135
26073	295.93848
26074	310.7015
26075	287.69635
26076	281.11053
26077	304.5459
26078	285.44986
26079	177.04568
26080	290.5129
26081	240.49199
26082	317.055
26083	305.7444
26084	269.61725
26085	266.40805
26086	295.3416
26087	204.05217
26088	289.6055
26089	278.40485
26090	266.32437
26091	263.83475
26092	298.03302
26093	185.67593
26094	266.21176
26095	260.43048
26096	287.492
26097	259.17242
26098	269.7808
26099	266.91495
26100	279.94574
26101	227.19266
26102	260.8826
26103	258.55106
26104	280.41483
26105	298.629
26106	231.17062
26107	251.76071
26108	287.59894
26109	288.14496
26110	291.22302
26111	274.68878
26112	286.86362
26113	279.25458
26114	288.17163
26115	258.7829
26116	235.69687
26117	305.29852
26118	253.38261
26119	227.19836
26120	294.20993
26121	285.2531
26122	300.3191
26123	281.61224
26124	267.31207
26125	247.11467
26126	260.96158
26127	276.5893
26128	288.7941
26129	237.75948
26130	288.524
26131	289.42902
26132	271.3239
26133	278.94922
26134	323.81342
26135	226.9626
26136	289.08514
26137	307.72882
26138	187.20967
26139	269.69006
26140	172.73618
26141	226.37166
26142	236.94392
26143	298.01428
26144	273.6659
26145	262.81714
26146	276.58658
26147	253.9561
26148	276.477
26149	287.22528
26150	286.56827
26151	249.59868
26152	295.24567
26153	287.57208
26154	309.29523
26155	259.67734
26156	278.1481
26157	254.75676
26158	279.82892
26159	162.64919
26160	206.54158
26161	217.2378
26162	195.38643
26163	271.6574
26164	286.24026
26165	270.04468
26166	255.2839
26167	265.95236
26168	304.47375
26169	289.69208
26170	268.72226
26171	294.5043
26172	244.49309
26173	293.5056
26174	288.44263
26175	279.41925
26176	220.4272
26177	237.35815
26178	287.86127
26179	263.6844
26180	294.033
26181	311.3547
26182	289.7968
26183	280.58722
26184	204.98543
26185	254.15642
26186	187.84123
26187	281.53754
26188	290.90048
26189	313.39096
26190	316.06818
26191	178.91609
26192	299.673
26193	184.57625
26194	233.18506
26195	296.254
26196	232.93123
26197	261.87784
26198	271.41147
26199	274.85883
26200	273.27573
26201	273.6556
26202	288.30502
26203	292.9195
26204	253.4488
26205	218.09843
26206	219.93613
26207	284.28946
26208	256.50015
26209	231.23605
26210	235.76236
26211	232.71799
26212	244.80823
26213	248.2991
26214	326.4371
26215	276.4105
26216	297.04315
26217	266.70718
26218	256.1791
26219	193.1266
26220	287.18353
26221	281.8107
26222	221.03667
26223	-21.467186
26224	265.85434
26225	208.15092
26226	266.29132
26227	264.84686
26228	290.64777
26229	301.22906
26230	248.17734
26231	288.17047
26232	275.24274
26233	236.49426
26234	295.48404
26235	266.94257
26236	198.47032
26237	284.41287
26238	267.13013
26239	278.98822
26240	256.10205
26241	287.82074
26242	290.37057
26243	291.44415
26244	299.42758
26245	266.6859
26246	262.36514
26247	265.04733
26248	308.44302
26249	303.01526
26250	282.63516
26251	259.39972
26252	163.52371
26253	288.77927
26254	281.093
26255	226.26172
26256	224.12463
26257	315.00323
26258	324.15146
26259	295.60397
26260	194.88457
26261	276.61786
26262	262.6652
26263	272.76593
26264	253.52962
26265	267.08014
26266	235.9102
26267	270.15665
26268	295.2945
26269	293.45706
26270	176.37593
26271	268.39423
26272	278.1361
26273	221.1661
26274	246.98056
26275	261.65457
26276	207.49902
26277	198.62215
26278	287.07962
26279	271.0136
26280	280.16003
26281	292.6967
26282	312.41003
26283	264.34674
26284	301.3423
26285	210.4252
26286	268.40567
26287	289.0265
26288	311.50702
26289	234.31802
26290	280.99887
26291	265.72992
26292	261.58765
26293	65.86177
26294	297.0004
26295	171.0428
26296	262.85236
26297	259.63788
26298	294.23648
26299	253.3077
26300	232.10938
26301	300.81683
26302	283.07648
26303	163.8422
26304	195.62099
26305	304.60175
26306	244.05208
26307	307.30173
26308	121.02232
26309	239.88608
26310	215.99991
26311	258.6826
26312	251.83963
26313	221.42232
26314	317.3172
26315	296.48615
26316	218.47897
26317	214.12119
26318	292.6405
26319	287.8793
26320	255.43962
26321	202.96848
26322	289.2781
26323	238.52603
26324	253.45654
26325	266.5862
26326	268.483
26327	285.75287
26328	278.77866
26329	276.15225
26330	267.4149
26331	194.76476
26332	271.34113
26333	271.36896
26334	274.8808
26335	298.06485
26336	263.08087
26337	280.49326
26338	313.54446
26339	290.2481
26340	288.89233
26341	303.69003
26342	297.00006
26343	237.73828
26344	264.56018
26345	308.05377
26346	280.8784
26347	272.17706
26348	238.09956
26349	282.1529
26350	236.08012
26351	284.55597
26352	275.20654
26353	273.24854
26354	250.94698
26355	285.36102
26356	259.69214
26357	303.67578
26358	292.94272
26359	275.36597
26360	288.8554
26361	238.13516
26362	260.32428
26363	286.22034
26364	281.7616
26365	268.38406
26366	226.16638
26367	278.88348
26368	199.72334
26369	262.473
26370	237.12534
26371	217.07657
26372	227.81265
26373	268.7295
26374	253.81792
26375	272.0937
26376	280.97748
26377	269.53412
26378	264.95175
26379	312.7636
26380	247.00298
26381	306.04572
26382	283.1378
26383	257.6572
26384	271.82956
26385	293.24353
26386	206.12585
26387	248.15067
26388	292.34552
26389	286.19843
26390	208.20871
26391	120.51973
26392	298.40533
26393	154.47418
26394	234.63443
26395	191.68654
26396	271.50153
26397	245.96407
26398	289.4742
26399	244.4573
26400	321.33496
26401	220.32211
26402	255.83286
26403	279.35913
26404	269.4948
26405	226.95049
26406	293.00198
26407	290.22845
26408	249.7532
26409	288.24823
26410	204.75504
26411	247.46707
26412	290.52896
26413	245.15512
26414	290.99927
26415	240.53142
26416	281.20886
26417	169.75105
26418	279.59344
26419	216.52437
26420	261.3363
26421	287.82037
26422	248.64864
26423	230.49539
26424	260.2444
26425	305.68524
26426	282.24796
26427	278.1221
26428	295.55246
26429	274.52652
26430	235.59004
26431	236.18095
26432	300.4457
26433	275.8606
26434	247.45569
26435	318.0658
26436	278.0407
26437	200.49988
26438	196.05281
26439	278.4881
26440	122.76813
26441	264.45288
26442	311.62604
26443	251.43118
26444	246.19966
26445	257.85803
26446	287.76407
26447	221.73833
26448	240.80127
26449	287.10797
26450	197.72757
26451	302.5867
26452	283.19037
26453	267.79364
26454	256.6673
26455	294.20013
26456	250.8981
26457	263.7946
26458	259.18756
26459	279.6351
26460	267.67816
26461	274.5313
26462	279.99628
26463	310.6896
26464	228.94243
26465	202.82506
26466	267.8598
26467	283.65106
26468	269.64075
26469	305.77594
26470	141.35222
26471	272.65155
26472	286.26273
26473	187.18413
26474	287.41055
26475	234.57727
26476	223.23747
26477	251.78687
26478	287.02774
26479	247.995
26480	269.93607
26481	285.00052
26482	287.1933
26483	293.07516
26484	266.27444
26485	277.2309
26486	286.29947
26487	277.2459
26488	284.34467
26489	228.4246
26490	191.7023
26491	236.87906
26492	279.65012
26493	278.15656
26494	-180.10298
26495	273.30075
26496	261.75153
26497	271.2646
26498	209.8201
26499	253.76472
26500	272.42908
26501	256.07306
26502	287.99945
26503	256.34155
26504	298.9051
26505	269.47305
26506	262.82648
26507	268.84732
26508	300.1223
26509	287.004
26510	249.45732
26511	207.43665
26512	252.18379
26513	263.66684
26514	276.82678
26515	211.39201
26516	299.0546
26517	306.69202
26518	254.74239
26519	238.61641
26520	288.73364
26521	228.64932
26522	233.9688
26523	289.4463
26524	184.42175
26525	274.99
26526	265.607
26527	215.99406
26528	280.94757
26529	274.89087
26530	231.1322
26531	312.60797
26532	229.1934
26533	303.69092
26534	114.041214
26535	280.04642
26536	269.21695
26537	263.0331
26538	224.59273
26539	235.46785
26540	291.54898
26541	200.39143
26542	304.27557
26543	269.02707
26544	280.4355
26545	302.98932
26546	243.7463
26547	309.44257
26548	291.3023
26549	275.27988
26550	291.89194
26551	173.97726
26552	297.08795
26553	278.48233
26554	291.27908
26555	275.11212
26556	293.14032
26557	250.59012
26558	248.07242
26559	246.49785
26560	264.23825
26561	241.92252
26562	198.86891
26563	264.62433
26564	254.05356
26565	264.91705
26566	207.62215
26567	227.33626
26568	277.00415
26569	265.26324
26570	254.48929
26571	246.38135
26572	243.89864
26573	310.78775
26574	253.01477
26575	245.53096
26576	222.49533
26577	256.21307
26578	257.52643
26579	246.30164
26580	277.83282
26581	280.4297
26582	248.0162
26583	258.2387
26584	236.19756
26585	259.9251
26586	226.99434
26587	238.23462
26588	307.23608
26589	259.86896
26590	299.33447
26591	292.32678
26592	184.87474
26593	279.89032
26594	243.95862
26595	250.07622
26596	276.68265
26597	260.0854
26598	172.50037
26599	162.08914
26600	204.46146
26601	264.55185
26602	172.42899
26603	276.497
26604	305.07895
26605	313.99066
26606	263.79437
26607	253.55725
26608	317.0375
26609	297.244
26610	262.21408
26611	294.80142
26612	264.18134
26613	270.7036
26614	238.39078
26615	263.25323
26616	302.7162
26617	290.49237
26618	282.67993
26619	270.7169
26620	291.56696
26621	280.10712
26622	248.71042
26623	230.87646
26624	229.74673
26625	304.77924
26626	264.83594
26627	283.35345
26628	296.13385
26629	282.88672
26630	292.1585
26631	233.19406
26632	291.85004
26633	241.40132
26634	265.63797
26635	296.99805
26636	276.0717
26637	284.9971
26638	295.42215
26639	229.45242
26640	304.22696
26641	277.9328
26642	266.3691
26643	229.72977
26644	257.9057
26645	285.39508
26646	269.99466
26647	265.1054
26648	190.74077
26649	292.33234
26650	247.25192
26651	205.57724
26652	279.71362
26653	207.97551
26654	288.07495
26655	290.9262
26656	286.03006
26657	182.0536
26658	307.69562
26659	215.94852
26660	303.1927
26661	288.3698
26662	286.06323
26663	292.1291
26664	308.70868
26665	271.80127
26666	273.1784
26667	268.8065
26668	252.06198
26669	262.87338
26670	256.35562
26671	236.86465
26672	247.70967
26673	303.36774
26674	259.32492
26675	206.12292
26676	289.70117
26677	285.87808
26678	280.48373
26679	281.25287
26680	266.86093
26681	310.01398
26682	291.58456
26683	285.7072
26684	301.03015
26685	280.01477
26686	243.47757
26687	268.18027
26688	290.47247
26689	199.0635
26690	284.6929
26691	286.84912
26692	306.32373
26693	334.1397
26694	240.84196
26695	279.01895
26696	285.03345
26697	284.1009
26698	269.6081
26699	207.34514
26700	270.7701
26701	267.7551
26702	274.6243
26703	275.00238
26704	315.22418
26705	276.17612
26706	186.9481
26707	286.86475
26708	306.2785
26709	217.85684
26710	235.6832
26711	278.7202
26712	266.65012
26713	256.08383
26714	258.98395
26715	294.4483
26716	265.09674
26717	268.9945
26718	260.0379
26719	285.15997
26720	309.0227
26721	297.4034
26722	262.65753
26723	263.013
26724	278.1193
26725	288.09668
26726	177.69434
26727	243.20345
26728	280.76938
26729	233.00119
26730	267.1056
26731	246.65613
26732	295.7463
26733	265.51733
26734	264.8609
26735	270.8396
26736	267.11646
26737	256.4709
26738	290.21118
26739	205.61218
26740	286.1623
26741	274.47153
26742	252.18753
26743	302.31952
26744	239.50562
26745	225.0767
26746	272.97568
26747	239.49089
26748	270.84268
26749	267.24823
26750	275.66498
26751	286.62418
26752	186.42612
26753	293.72043
26754	273.91803
26755	254.02518
26756	192.29599
26757	157.32181
26758	322.87524
26759	256.71878
26760	265.9698
26761	276.97748
26762	259.49677
26763	255.7006
26764	263.13965
26765	252.0852
26766	293.63702
26767	269.51685
26768	193.70364
26769	258.9362
26770	259.31427
26771	265.94858
26772	259.43976
26773	259.94086
26774	259.29645
26775	130.63853
26776	214.01074
26777	256.8102
26778	282.43158
26779	258.14682
26780	282.71515
26781	197.20758
26782	272.90714
26783	278.74246
26784	277.89096
26785	253.84683
26786	268.42145
26787	284.93192
26788	182.88885
26789	300.12305
26790	269.00946
26791	243.74161
26792	269.0948
26793	304.799
26794	245.04526
26795	248.69931
26796	293.7711
26797	244.87912
26798	284.43375
26799	170.3356
26800	285.91058
26801	264.22873
26802	279.641
26803	277.17978
26804	269.13718
26805	254.96086
26806	282.36014
26807	262.66107
26808	279.84073
26809	260.4957
26810	256.69452
26811	298.1805
26812	282.85928
26813	229.28935
26814	281.16266
26815	306.8963
26816	250.17392
